#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,2,7,14,50,204,5.2,6.6,3.03,12.12,9.97,290,1020.1,10.9,11.5,999,99,99
2013,2,7,15,50,205,5.1,6.3,3.07,13.79,9.72,294,1020.2,10.7,11.4,999,99,99
2013,2,7,16,50,304,6.8,8.3,2.77,13.79,9.12,289,1020.8,10.8,11.3,999,99,99
2013,2,7,17,50,318,5.8,7.3,2.98,13.79,9.15,286,1021.2,10.8,11.2,999,99,99
2013,2,7,18,50,322,4.9,6.2,3.15,12.9,9.32,291,1021.3,10.8,11.3,999,99,99
2013,2,7,19,50,307,4.2,5.4,2.83,12.9,8.39,284,1021.2,10.8,11.4,999,99,99
2013,2,7,20,50,298,6,7.6,3.1,12.12,8.78,293,1020.5,10.6,11.5,999,99,99
2013,2,7,21,50,296,5.3,6.9,2.98,13.79,8.72,290,1020,10.6,11.5,999,99,99
2013,2,7,22,50,285,6,7.4,3.31,12.9,9.38,287,1019.6,10.7,11.2,999,99,99
2013,2,8,0,50,282,4.3,5.8,2.89,12.9,8.89,298,1019.2,10.5,11.3,999,99,99
2013,2,8,1,50,237,3.3,4.4,3.16,12.9,9.28,296,1018.6,10,11.2,999,99,99
2013,2,8,2,50,290,5.7,7.5,3.25,12.9,9.05,296,1018.3,9.1,11.1,999,99,99
2013,2,8,3,50,266,2.8,4.1,3.96,12.9,10.01,296,1018.1,8.7,11.1,999,99,99
2013,2,8,4,50,321,4.4,5.8,3.47,12.9,9.49,302,1017.7,8.8,11,999,99,99
2013,2,8,5,50,293,2.8,4,3.09,12.12,8.9,297,1017.5,9.2,11,999,99,99
2013,2,8,6,50,257,3,4.6,3.14,12.9,8.91,290,1016.9,8.8,11,999,99,99
2013,2,8,8,50,312,4.4,6.9,2.98,12.12,8.66,287,9999,8.1,11,999,99,99
2013,2,8,10,50,348,5.9,8.3,3.26,12.12,8.92,292,1014.9,7.8,10.9,999,99,99
2013,2,8,11,50,338,4.7,6.2,3.07,12.9,8.53,297,1014.4,8.1,10.9,999,99,99
2013,2,8,12,50,325,5.1,6.9,3.37,12.12,8.84,293,1014.3,8.5,11,999,99,99
2013,2,8,13,50,343,5.7,7.4,3.55,12.9,9.25,294,1014.5,8.6,10.9,999,99,99
2013,2,8,14,50,337,8,9.4,3.31,12.12,8.66,299,1014.8,8.6,10.9,999,99,99
2013,2,8,15,50,336,9,11.4,3.23,12.9,8.29,289,1015.3,8.8,10.9,999,99,99
2013,2,8,16,50,348,8.3,10.4,3.41,12.9,8.36,294,1015.8,8.5,10.9,999,99,99
2013,2,8,17,50,354,8,9.5,3.27,12.12,8.18,304,1016.3,8.5,11,999,99,99
2013,2,8,18,50,346,6.5,8.6,3.57,12.9,8.26,292,1016.8,8.7,11,999,99,99
2013,2,8,19,50,337,6.7,8.2,3.61,12.9,8.36,304,1017,8.7,11,999,99,99
2013,2,8,20,50,328,4.9,6.4,3.45,12.9,8.42,295,1016.5,8.9,11,999,99,99
2013,2,8,21,50,320,5.8,7.6,3.74,12.9,8.81,302,1016.5,9.1,11.1,999,99,99
2013,2,8,22,50,315,7.8,9.6,4.01,12.9,8.76,305,1016.1,9.5,11.2,999,99,99
2013,2,8,23,50,311 1,1.3,13.6,4.07,12.9,8.67,311,1015.7,10,11.2,999,99,99
2013,2,9,0,50,316 1,0.9,13.2,3.77,12.12,7.92,292,1015.4,10.2,11.2,999,99,99
2013,2,9,1,50,314 1,1.8,14.4,4.34,10.81,8.32,294,1015.2,10.2,11.1,999,99,99
2013,2,9,2,50,316 1,0.6,13.9,4.52,12.9,8.09,309,1015.3,10.5,11.1,999,99,99
2013,2,9,3,50,313 1,0.9,14.2,4.83,12.9,8.33,309,1015.4,10.5,11.1,999,99,99
2013,2,9,4,50,321 1,1.7,14.5,4.34,12.12,7.86,305,1015.6,10.6,11,999,99,99
2013,2,9,5,50,322 1,1.2,14,4.74,12.12,8.01,300,1015.8,10.4,11,999,99,99
2013,2,9,6,50,320 1,0.4,12.9,4.83,11.43,8.26,306,1016,10.3,11,999,99,99
2013,2,9,7,50,318 1,0.3,13.3,4.39,11.43,8.17,297,1016,10.5,11,999,99,99
2013,2,9,8,50,324 1,0.1,12.4,4.61,11.43,8.3,305,1016.5,10.4,11,999,99,99
2013,2,9,9,50,323,9.5,11.7,3.81,11.43,7.9,305,1016.6,10.3,11,999,99,99
2013,2,9,10,50,320,9.6,12.6,4.27,12.12,8.28,304,1016.8,10.1,11.1,999,99,99
2013,2,9,11,50,317 1,0.1,11.8,4.14,11.43,8.13,305,1016.6,10,11.1,999,99,99
2013,2,9,12,50,322 1,0,12.2,3.92,12.12,7.74,300,1016.8,9.9,11.1,999,99,99
2013,2,9,13,50,319,9.9,12.2,3.77,10.81,7.91,309,1016.8,9.9,11.1,999,99,99
2013,2,9,14,50,322,9.5,11.6,4.29,10.81,8.27,303,1017,9.8,11.1,999,99,99
2013,2,9,15,50,318,8.7,10.7,3.96,11.43,8.17,312,1017.6,9.9,11,999,99,99
2013,2,9,16,50,322,9,11.4,3.35,10,7.56,306,1017.9,9.9,11,999,99,99
2013,2,9,17,50,323,7.1,8.9,3.83,10.81,8.14,312,1018.2,9.7,11,999,99,99
2013,2,9,18,50,318,5.9,7.7,3.39,11.43,7.83,308,1018.9,9.7,11,999,99,99
2013,2,9,19,50,305,6.3,7.5,3.65,10.81,8.2,307,1018.7,9.7,11.1,999,99,99
2013,2,9,20,50,307,6.8,8.3,3.48,10,8.12,311,1018.3,9.8,11.1,999,99,99
2013,2,9,21,50,310,6.4,7.9,3.26,12.9,8.13,308,1018.2,9.9,11.1,999,99,99
2013,2,9,22,50,308,6,8,3,10.81,8.09,322,1017.9,9.9,11.2,999,99,99
2013,2,9,23,50,313,5.5,6.8,3.17,11.43,8.12,315,1018,10,11.2,999,99,99
2013,2,10,0,50,318,5.3,6.6,2.79,11.43,7.89,312,1018.1,10.1,11.2,999,99,99
2013,2,10,1,50,305,4,5.1,3,10.81,8.43,316,1018,10,11.2,999,99,99
2013,2,10,2,50,307,5.2,6.5,2.77,10.81,8.27,307,1018.6,10,11.2,999,99,99
2013,2,10,3,50,309,5.2,6.4,2.8,10.81,8.44,309,1018.9,9.9,11.1,999,99,99
2013,2,10,4,50,323,4.2,5.5,2.72,10.81,8.38,310,1019.3,9.9,11.1,999,99,99
2013,2,10,5,50,333,1.8,2.9,3.01,10.81,8.61,309,1019.3,9.9,11.1,999,99,99
2013,2,10,6,50,306,1.4,2.9,2.96,10,8.87,324,1019.2,9.9,11.1,999,99,99
2013,2,10,7,50,258,1.5,2.7,2.85,10,8.82,321,1019.3,9.9,11,999,99,99
2013,2,10,8,50,258,2.2,3.1,2.79,10,8.8,310,1019.5,10.1,11,999,99,99
2013,2,10,9,50,272,2.8,3.8,2.96,10,8.93,315,1019.3,10,11,999,99,99
2013,2,10,10,50,281,2.3,3.6,2.72,19.05,8.66,298,1019.3,10,11.1,999,99,99
2013,2,10,11,50,312,1.4,2.5,2.97,10,8.77,311,1019.1,9.9,11.1,999,99,99
2013,2,10,12,50,314,1,2,2.72,17.39,8.74,296,1019,9.8,11.1,999,99,99
2013,2,10,13,50,297,1.4,2.7,2.82,17.39,9.05,295,1019,9.7,11.1,999,99,99
2013,2,10,14,50,270,1.4,2.9,3.18,17.39,9.9,304,1019.3,9.8,11.1,999,99,99
2013,2,10,15,50,28,0.8,1.8,3.28,17.39,10.11,298,1019.7,10,11.1,999,99,99
2013,2,10,16,50,29,1,1.6,2.52,17.39,8.72,310,1020,10.3,11.1,999,99,99
2013,2,10,17,50,68,0.5,1.6,2.67,17.39,8.95,293,1019.8,10.4,11.2,999,99,99
2013,2,10,18,50,120,1.5,2.8,3.07,17.39,10.05,303,1019.8,10.3,11.3,999,99,99
2013,2,10,19,50,220,0.5,1.5,3.14,17.39,10.12,305,1019.4,10.4,11.5,999,99,99
2013,2,10,20,50,290,1.8,2.8,3.12,17.39,10.25,293,1018.6,10.3,11.7,999,99,99
2013,2,10,21,50,288,3.2,4.4,2.79,17.39,9.94,304,1018.1,10.5,11.9,999,99,99
2013,2,10,22,50,282,4.5,5.5,3.1,17.39,10.54,305,1017.7,10.8,11.8,999,99,99
2013,2,10,23,50,294,5.3,6.8,3.02,17.39,10.2,300,1017.7,10.9,11.5,999,99,99
2013,2,11,0,50,308,6.1,7.4,2.78,14.81,9.72,305,1017.7,10.8,11.3,999,99,99
2013,2,11,1,50,322,5.3,6.4,2.96,17.39,9.43,305,1017.5,10.5,11.3,999,99,99
2013,2,11,2,50,329,4.6,5.7,3,17.39,9.66,304,1018,10.4,11,999,99,99
2013,2,11,3,50,331,3.6,4.8,2.71,17.39,9.72,299,1018.2,10.4,10.9,999,99,99
2013,2,11,4,50,339,2.1,3.3,2.76,17.39,9.85,298,1018.6,10.2,11.2,999,99,99
2013,2,11,5,50,305,2.6,4.2,2.81,16,10.21,283,1018.5,10.2,11.2,999,99,99
2013,2,11,6,50,310,4.5,6,2.47,14.81,9.54,298,1018.6,10.2,11.1,999,99,99
2013,2,11,7,50,324,5.2,6.4,2.49,14.81,9.57,292,1018.6,10.1,11.1,999,99,99
2013,2,11,8,50,330,5.3,6.5,2.55,14.81,9.37,302,1018.8,10.3,11.1,999,99,99
2013,2,11,9,50,330,5.1,6.2,2.53,17.39,9.1,286,1019,10.5,11.1,999,99,99
2013,2,11,10,50,332,4.7,6,2.4,16,8.95,306,1018.9,10.5,11,999,99,99
2013,2,11,11,50,327,5.6,6.8,2.86,16,9.49,297,1018.9,10.5,10.9,999,99,99
2013,2,11,12,50,341,5.4,6.3,2.67,16,9,308,1019.1,11.2,10.9,999,99,99
2013,2,11,13,50,1,4.1,5.2,3.07,16,9.66,307,1019.5,11.8,10.8,999,99,99
2013,2,11,14,50,15,3.1,3.6,3.33,17.39,10.71,284,1020.3,11.6,10.8,999,99,99
2013,2,11,15,50,330,4.4,6.1,2.96,16,9.92,291,1021,11.2,10.8,999,99,99
2013,2,11,16,50,326,4.4,6,2.92,16,9.81,297,1021.8,11.1,10.9,999,99,99
2013,2,11,17,50,334,4.4,5.6,3.14,17.39,10.33,296,1022.4,11.2,11,999,99,99
2013,2,11,18,50,343,3.7,4.8,3.4,17.39,10.71,300,1022.8,11.3,11,999,99,99
2013,2,11,19,50,327,2.3,3.7,3.8,16,11.16,290,1022.8,11.2,11.1,999,99,99
2013,2,11,20,50,295,3.4,4.6,2.94,16,9.63,292,1022.3,11.2,11.2,999,99,99
2013,2,11,21,50,298,4.2,5.4,3.3,17.39,10.72,288,1021.9,11.2,11.4,999,99,99
2013,2,11,22,50,291,4.9,6.3,3.49,17.39,11.45,298,1022,11.3,11.4,999,99,99
2013,2,11,23,50,296,5.8,7.4,2.93,16,10.41,294,1022.3,11.1,11.2,999,99,99
2013,2,12,0,50,299,5.5,6.9,3.21,16,10.52,300,1022.4,10.8,11.1,999,99,99
2013,2,12,1,50,301,5.7,7.2,2.88,16,9.72,290,1022.9,10.4,11.1,999,99,99
2013,2,12,2,50,304,5,6.8,3.2,16,9.91,290,1023.3,10.1,11,999,99,99
2013,2,12,3,50,305,4.7,6.2,3.12,16,10.25,299,1023.4,10.1,11,999,99,99
2013,2,12,4,50,304,3.7,5.4,3.42,16,11.41,292,1023.9,9.9,11,999,99,99
2013,2,12,5,50,315,2.6,4.7,3.03,16,10.88,297,1024.1,10,11,999,99,99
2013,2,12,6,50,277,2.6,4.9,3.58,16,11.75,293,1024,9.8,11,999,99,99
2013,2,12,7,50,307,2.6,4.5,2.88,16,10.65,288,1024.4,9.7,11,999,99,99
2013,2,12,8,50,283,1.5,3.3,3.1,16,10.49,298,1024.6,9.6,11,999,99,99
2013,2,12,9,50,292,1.4,2.9,3.39,16,10.77,288,1024.5,9.5,11,999,99,99
2013,2,12,10,50,180,1.5,3,3.33,16,11.11,298,1024.6,9.4,11.1,999,99,99
2013,2,12,11,50,173,1.3,3.7,3.19,16,10.57,308,1024.8,9.2,11,999,99,99
2013,2,12,12,50,210,1.5,2.9,2.98,16,10.13,294,1025.4,9.3,11,999,99,99
2013,2,12,13,50,162,4.5,6.6,3.26,16,10.72,299,1025.2,9.1,10.9,999,99,99
2013,2,12,14,50,147,3.5,5.5,3.41,16,10.94,297,1026.3,9,10.9,999,99,99
2013,2,12,15,50,168,3.5,5.9,3.27,14.81,10.51,294,1027,9.1,10.9,999,99,99
2013,2,12,16,50,159,3.4,6.5,3.16,14.81,10.48,294,1027.6,9.2,11,999,99,99
2013,2,12,17,50,133,2.3,4.1,3.38,16,10.91,292,1028,9.4,11.1,999,99,99
2013,2,12,18,50,149,3.5,5.3,3.05,14.81,10.16,298,1028.2,9.7,11.1,999,99,99
2013,2,12,19,50,116,1.2,3.4,2.98,14.81,10.49,292,1028.6,10.1,11.3,999,99,99
2013,2,12,20,50,134,1.8,3.4,2.94,14.81,10.4,288,1027.9,10,11.6,999,99,99
2013,2,12,21,50,115,0.6,2.4,2.66,13.79,9.97,293,1027.6,10.4,11.7,999,99,99
2013,2,12,22,50,308,2.3,3.3,2.88,14.81,10.72,295,1027.4,10.1,11.7,999,99,99
2013,2,12,23,50,288,2.8,4.2,3.03,14.81,10.65,293,1027.4,10.3,11.9,999,99,99
2013,2,13,0,50,315,3.4,4.4,2.72,14.81,10.37,293,1027.1,10.2,11.5,999,99,99
2013,2,13,1,50,319,4,5.2,3.12,13.79,10.84,294,1027.2,10,11.4,999,99,99
2013,2,13,2,50,337,4.1,5.4,2.73,14.81,10.22,298,1027.1,9.9,11.4,999,99,99
2013,2,13,3,50,339,3.8,4.9,2.57,14.81,9.64,302,1027.3,9.7,11.4,999,99,99
2013,2,13,4,50,325,3.6,4.9,2.53,14.81,9.95,307,1027.3,9.8,11.3,999,99,99
2013,2,13,5,50,305,4,5.2,3.14,14.81,11.18,291,1027.8,10.2,11.3,999,99,99
2013,2,13,6,50,316,3,4.4,2.17,14.81,9.44,283,1027.6,10.2,11.2,999,99,99
2013,2,13,7,50,306,4.3,5.7,2.72,14.81,10.34,296,1027.7,10.3,11.2,999,99,99
2013,2,13,8,50,313,4.2,5.4,2.81,13.79,10.47,293,1027.4,10.4,11.1,999,99,99
2013,2,13,9,50,336,3.8,5.5,2.55,13.79,10.17,298,1027.5,10.3,11,999,99,99
2013,2,13,10,50,320,3.8,4.8,2.6,13.79,9.77,295,1027,10.3,11,999,99,99
2013,2,13,11,50,323,3.9,5,2.85,13.79,9.96,296,1026.9,10.2,11,999,99,99
2013,2,13,12,50,316,3.8,5.6,2.43,14.81,8.92,286,1027,9.5,11,999,99,99
2013,2,13,13,50,337,4.7,6.1,2.16,12.9,8.04,292,1027,9.4,11,999,99,99
2013,2,13,14,50,332,3.9,5.4,2.47,13.79,8.24,299,1027.1,9.6,11,999,99,99
2013,2,13,15,50,318,4.9,6.9,2.41,12.9,7.98,299,1027.4,9.6,11,999,99,99
2013,2,13,16,50,335,4.4,6.1,2.44,13.79,8.24,290,1027.7,9.2,11,999,99,99
2013,2,13,17,50,314,4.4,6.7,2.4,13.79,8.1,277,1028,9.2,11,999,99,99
2013,2,13,18,50,313,4.9,6.4,2.57,12.9,8.53,295,1028,9.4,11.1,999,99,99
2013,2,13,19,50,321,6.8,8.8,2.86,12.9,8.71,300,1027.4,10,11.1,999,99,99
2013,2,13,20,50,322,7,8.6,2.51,12.9,8.06,295,1026.6,10.1,11.2,999,99,99
2013,2,13,21,50,313,7.2,8.4,2.37,12.9,7.63,285,1025.7,10.2,11.1,999,99,99
2013,2,13,22,50,310,6.9,8.2,2.61,12.9,8.12,299,1025.2,10.1,11.2,999,99,99
2013,2,13,23,50,310,6.8,8.3,2.34,12.9,7.38,289,1025,10.2,11.2,999,99,99
2013,2,14,0,50,309,7.1,8.4,2.34,12.9,7.8,300,1024.7,10.6,11.2,999,99,99
2013,2,14,1,50,317,6.1,7.1,2.25,12.9,7.31,302,1024.3,10.4,11.1,999,99,99
2013,2,14,2,50,307,7.3,9.1,2.36,12.12,7.38,306,1024.3,10.4,11.1,999,99,99
2013,2,14,3,50,314,6.9,9.1,2.53,12.9,7.38,303,1024.4,10,11,999,99,99
2013,2,14,4,50,316,5.5,6.9,2.46,12.12,7.35,299,1024.6,10.2,11,999,99,99
2013,2,14,5,50,323,4.5,6.3,2.57,12.12,7.55,282,1024.6,10.5,11,999,99,99
2013,2,14,6,50,317,5.3,7.3,2.73,12.12,7.92,298,1024.2,10.5,11,999,99,99
2013,2,14,7,50,310,4.9,6.2,2.62,12.12,8.09,295,1023.9,10.5,11.1,999,99,99
2013,2,14,8,50,334,5.3,6.6,2.41,9.09,7.4,310,1023.8,10.5,11.1,999,99,99
2013,2,14,9,50,332,5,6.3,2.32,12.12,7.58,289,1023.5,10.5,11,999,99,99
2013,2,14,10,50,335,3.7,5.4,2.55,12.12,7.66,298,1023.3,10,11,999,99,99
2013,2,14,11,50,360,1.8,3.6,2.34,11.43,7.74,307,1023.1,9.3,11,999,99,99
2013,2,14,12,50,323,2.7,3.9,2.39,10.81,7.96,301,1023.2,8.7,11,999,99,99
2013,2,14,13,50,1,2,2.9,2.35,12.12,7.8,301,1023.4,8.3,11,999,99,99
2013,2,14,14,50,342,2.8,3.9,2.39,11.43,8.13,305,1023.5,7.9,11,999,99,99
2013,2,14,15,50,339,2.7,3.8,2.56,10,8.24,316,1024,8,11,999,99,99
2013,2,14,16,50,343,3.4,4.9,2.77,9.09,8.33,316,1024.2,8.4,11,999,99,99
2013,2,14,17,50,349,3.7,5.2,2.43,12.12,8.11,313,1024.1,9.6,11.1,999,99,99
2013,2,14,18,50,333,3.6,4.9,2.44,9.09,8.29,313,1023.9,9.5,11.1,999,99,99
2013,2,14,19,50,325,4.6,5.9,2.63,11.43,8.46,297,1023.6,10.3,11.2,999,99,99
2013,2,14,20,50,326,5.4,6.5,2.5,12.12,8.35,286,1022.8,10.7,11.3,999,99,99
2013,2,14,21,50,299,5.3,6.8,2.54,10,8.47,304,1022.1,11.3,11.4,999,99,99
2013,2,14,22,50,304,5.9,7,2.62,10.81,8.42,308,1021.8,11.6,11.4,999,99,99
2013,2,14,23,50,313,6.6,7.7,2.62,11.43,8.58,300,1021.4,12.1,11.4,999,99,99
2013,2,15,0,50,311,6.5,7.8,2.23,10,8.07,307,1021.5,12,11.4,999,99,99
2013,2,15,1,50,317,5.6,7,2.54,10,8.03,304,1021.6,11.4,11.3,999,99,99
2013,2,15,2,50,332,5.3,6.2,2.45,11.43,8.07,301,1022,11.2,11.3,999,99,99
2013,2,15,3,50,347,5.2,6.1,2.44,10.81,8.02,305,1022.1,11.1,11.2,999,99,99
2013,2,15,4,50,354,4.3,5.6,2.56,17.39,8.36,301,1022.4,11.1,11.2,999,99,99
2013,2,15,5,50,348,3.7,4.5,2.27,11.43,8.17,300,1022.4,11.4,11.1,999,99,99
2013,2,15,6,50,334,1.9,2.7,2.3,17.39,8.45,297,1022.7,11.5,11.1,999,99,99
2013,2,15,7,50,340,1.8,3,2.24,16,8.84,305,1022.7,11.3,11.1,999,99,99
2013,2,15,8,50,338,2.4,3.3,2.3,16,8.98,291,1022.6,11.6,11.1,999,99,99
2013,2,15,9,50,1,4.4,5.2,2.24,17.39,8.64,283,1022.5,11.8,11.1,999,99,99
2013,2,15,10,50,11,3.8,4.5,2.19,16,8.91,297,1022.3,12,11.1,999,99,99
2013,2,15,11,50,52,2,2.9,2.36,16,8.91,313,1022.1,12,11.1,999,99,99
2013,2,15,12,50,206,0.5,1.2,2,9.09,8.28,319,1022.2,11.8,11.1,999,99,99
2013,2,15,13,50,9,2.2,2.8,2.15,16,8.54,299,1022.3,12.7,11.1,999,99,99
2013,2,15,14,50,37,3.2,3.6,2.32,16,8.88,296,1022.5,12.3,11,999,99,99
2013,2,15,15,50,76,2.1,2.9,2.34,16,8.18,301,1023.3,12.3,11,999,99,99
2013,2,15,16,50,59,4.8,5.7,2.13,16,8.02,303,1023.7,13.8,11.1,999,99,99
2013,2,15,17,50,111,2.2,3.4,2.13,16,8.41,312,1024,12.8,11.2,999,99,99
2013,2,15,18,50,35,1.1,1.6,2.13,16,8.86,305,1024.4,12.5,11.4,999,99,99
2013,2,15,19,50,332,0.7,1.2,2.19,16,8.75,296,1024.4,12.9,11.6,999,99,99
2013,2,15,20,50,297,1.2,2,2.16,14.81,9.1,305,1023.8,13.3,11.5,999,99,99
2013,2,15,21,50,4,1.1,1.6,1.74,14.81,8.05,293,1023.5,14.6,12.2,999,99,99
2013,2,15,22,50,20,1.3,1.9,1.91,14.81,8.38,300,1023.2,14.7,11.8,999,99,99
2013,2,15,23,50,8,2.5,3,1.94,14.81,8.98,306,1023,14.3,12.2,999,99,99
2013,2,16,0,50,21,3,3.5,1.77,14.81,8.52,295,1022.9,14.1,12.6,999,99,99
2013,2,16,1,50,11,4.2,4.6,1.88,14.81,8.68,310,1022.7,14.5,12.1,999,99,99
2013,2,16,2,50,359,4,4.4,1.8,14.81,8.89,299,1023,13.5,11.7,999,99,99
2013,2,16,3,50,333,3.8,4.5,1.72,14.81,8.51,297,1023.3,12.6,11.7,999,99,99
2013,2,16,4,50,345,3.9,4.5,1.68,14.81,8.21,307,1023.4,12.5,11.5,999,99,99
2013,2,16,5,50,351,3.4,4,1.59,14.81,8.41,300,1023.6,12.6,11.3,999,99,99
2013,2,16,6,50,353,3.7,4.3,1.64,14.81,8.38,298,1023.4,12.7,11.2,999,99,99
2013,2,16,7,50,335,3.5,4.2,1.57,14.81,8.62,299,1023.3,12.2,11.2,999,99,99
2013,2,16,8,50,332,4.5,5.3,1.55,14.81,8.61,300,1023,12.1,11.1,999,99,99
2013,2,16,9,50,350,4.4,5.1,1.63,13.79,8.89,313,1022.8,12.4,11.2,999,99,99
2013,2,16,10,50,346,3.5,4.1,1.54,13.79,8.7,293,1022.2,12.1,11.1,999,99,99
2013,2,16,11,50,11,5.9,6.7,1.6,19.05,9.93,273,1021.2,13,11.1,999,99,99
2013,2,16,12,50,354,5.9,6.7,1.5,14.81,7.59,280,1021.2,12.6,11.1,999,99,99
2013,2,16,13,50,19,7.4,8.4,1.47,10.81,7.09,299,1020.9,13.1,11.1,999,99,99
2013,2,16,14,50,28,6.5,7.5,1.83,19.05,8.28,330,1020.9,12.9,11.1,999,99,99
2013,2,16,15,50,26,7.1,8,1.78,19.05,7.62,292,1021.2,12.5,11.1,999,99,99
2013,2,16,16,50,35,6.9,7.8,1.93,19.05,8.42,318,1021.5,12.3,11.1,999,99,99
2013,2,16,17,50,45,4.6,5.6,1.75,19.05,8.47,288,1021.6,12.1,11.1,999,99,99
2013,2,16,18,50,26,3.1,3.7,2.02,17.39,9.4,291,1021.8,12.4,11.2,999,99,99
2013,2,16,19,50,327,6.1,7.2,2.08,17.39,10.02,288,1021.6,12.1,11.4,999,99,99
2013,2,16,20,50,320,7.8,9.3,2.28,17.39,10.92,301,1020.8,11.7,11.5,999,99,99
2013,2,16,21,50,321,9.2,10.5,2.07,17.39,8.59,286,1020,10.7,11.5,999,99,99
2013,2,16,22,50,314,8.7,10.2,2.02,17.39,7.87,288,1019.5,10.8,11.5,999,99,99
2013,2,16,23,50,318 1,0,11.8,2.01,17.39,7.52,307,1019.3,9.8,11.4,999,99,99
2013,2,17,0,50,325 1,0.2,12.6,1.92,17.39,6.74,299,1019.2,9.7,11.3,999,99,99
2013,2,17,1,50,316,9.4,11.3,2.24,17.39,6.97,291,1019.1,10.4,11.2,999,99,99
2013,2,17,2,50,318,8.4,10,2.15,17.39,6.12,297,1019.1,10.4,11.1,999,99,99
2013,2,17,3,50,312,7.5,9.3,2.21,16,6.71,305,1019.4,10.4,11.1,999,99,99
2013,2,17,4,50,317 1,0.1,12,2.21,16,6.59,297,1019.3,10.1,11.1,999,99,99
2013,2,17,5,50,315,8.9,11.3,2.5,16,6.95,302,1019.7,9.9,11.1,999,99,99
2013,2,17,6,50,312,8.4,10.1,2.62,16,7.16,299,1019.4,10.2,11.1,999,99,99
2013,2,17,7,50,314,9.3,11,2.49,16,6.84,296,1019.1,10.5,11.1,999,99,99
2013,2,17,8,50,313,8.9,10.8,2.59,16,6.77,294,1018.8,10.6,11.1,999,99,99
2013,2,17,9,50,315,8.4,10.7,3.39,16,7.68,307,1018.6,10.7,11.1,999,99,99
2013,2,17,10,50,315,9.5,12.1,3.15,8.33,7.1,312,1018.2,10.4,11.1,999,99,99
2013,2,17,11,50,306 1,0.8,12.8,3.32,16,7.39,297,1017.3,10.2,11.1,999,99,99
2013,2,17,12,50,307 1,1.3,13.4,3.7,9.09,7.62,315,1017.4,10.1,11.1,999,99,99
2013,2,17,13,50,312 1,1.7,14.7,3.76,16,7.67,288,1017.6,9.9,11.1,999,99,99
2013,2,17,14,50,316 1,1.2,13.9,4.01,10,7.83,318,1017.8,9.9,11.1,999,99,99
2013,2,17,15,50,317 1,1,13.8,4.09,9.09,7.71,321,1018,10,11.1,999,99,99
2013,2,17,16,50,319 1,1.1,13.3,3.79,10,7.37,315,1018.3,10.1,11.1,999,99,99
2013,2,17,17,50,320 1,0.2,12.6,3.58,10,7.53,319,1018.5,10.2,11.1,999,99,99
2013,2,17,18,50,322 1,0.2,11.6,3.74,10,7.25,320,1018.4,10.2,11.1,999,99,99
2013,2,17,19,50,326,9.3,11.6,3.43,14.81,7.45,298,1018.4,10.3,11.1,999,99,99
2013,2,17,20,50,319,9.4,11.4,3.51,9.09,7.66,314,1017.7,10.3,11.1,999,99,99
2013,2,17,21,50,317,9.7,11.8,3.26,14.81,7.57,308,1016.9,10.2,11.2,999,99,99
2013,2,17,22,50,318 1,0,12.2,3.16,14.81,7.49,288,1016.8,10.2,11.2,999,99,99
2013,2,17,23,50,312,9.6,11.3,3.12,14.81,7.5,286,1016.5,10.3,11.2,999,99,99
2013,2,18,0,50,310,9.8,11.6,3.2,14.81,7.62,295,1016.2,10.3,11.2,999,99,99
2013,2,18,1,50,308,9.9,11.9,3.1,13.79,7.26,285,1016.1,10.2,11.2,999,99,99
2013,2,18,2,50,314,9.4,11.4,3.31,13.79,7.63,306,1016.3,10.1,11.2,999,99,99
2013,2,18,3,50,315,8.6,10.7,2.82,12.9,7.24,304,1016.5,10.2,11.1,999,99,99
2013,2,18,4,50,315,9.6,11.7,3.11,13.79,7.63,283,1016.6,10,11.1,999,99,99
2013,2,18,5,50,309,8.8,10.6,3.06,13.79,7.25,291,1017,10,11.1,999,99,99
2013,2,18,6,50,314,9,10.8,3.23,13.79,7.52,283,1017.4,9.8,11.1,999,99,99
2013,2,18,7,50,315,8.4,10.7,2.93,10.81,6.97,310,1017.5,9.8,11.1,999,99,99
2013,2,18,8,50,311,9,10.9,3,8.33,7.29,317,1017.6,9.6,11.1,999,99,99
2013,2,18,9,50,311,7.9,10.3,3.12,13.79,7.55,297,1017.4,9.6,11.1,999,99,99
2013,2,18,10,50,324,7.3,8.9,2.92,14.81,7.32,303,1017.1,9.4,11.1,999,99,99
2013,2,18,11,50,317,7.6,9.1,3.02,14.81,7.55,283,1016.7,9.3,11.1,999,99,99
2013,2,18,12,50,301,8.1,10.7,3.12,12.9,7.9,295,1016.9,9.4,11.1,999,99,99
2013,2,18,13,50,309,7.5,8.8,2.84,13.79,7.06,295,1017,9.2,11.1,999,99,99
2013,2,18,14,50,314,7.3,9.2,2.82,12.9,7.35,293,1017.1,9.2,11.1,999,99,99
2013,2,18,15,50,308,5.6,7.6,2.82,13.79,7.57,289,1017.6,9,11.1,999,99,99
2013,2,18,16,50,306,5.9,7.7,2.63,13.79,7.26,288,1018.3,9.1,11.1,999,99,99
2013,2,18,17,50,295,7.7,10,2.36,13.79,7.18,287,1018.3,9.3,11.1,999,99,99
